,sex,age,area,q1,q3,q6,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,target_q7
1560,2.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,3.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,문화유적지
1561,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,해수욕장이나 바다
1562,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,"강이나 계곡, 유원지 등"
1563,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,6.0,해수욕장이나 바다
1564,1.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
1565,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,6.0,1.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
1566,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,문화유적지
1567,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
1568,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,기타
1569,2.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,1.0,4.0,1.0,1.0,2.0,5.0,3.0,해수욕장이나 바다
1570,1.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,8.0,해수욕장이나 바다
1571,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
1572,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,6.0,2.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
1573,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
1574,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,9.0,해수욕장이나 바다
1575,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,해수욕장이나 바다
1576,1.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,6.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,1.0,온천 휴양지
1577,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,6.0,2.0,4.0,2.0,2.0,9.0,"강이나 계곡, 유원지 등"
1578,1.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,5.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
1579,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,산이나 국립공원
1580,2.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,4.0,"강이나 계곡, 유원지 등"
1581,1.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,6.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,8.0,해수욕장이나 바다
1582,2.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,6.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
1583,1.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,7.0,5.0,9.0,"강이나 계곡, 유원지 등"
1584,1.0,3.0,3.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,9.0,해수욕장이나 바다
1585,2.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,1.0,4.0,6.0,3.0,3.0,7.0,7.0,9.0,해수욕장이나 바다
1586,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,6.0,1.0,4.0,2.0,1.0,1.0,2.0,6.0,1.0,해수욕장이나 바다
1587,2.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,6.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,해수욕장이나 바다
1588,1.0,3.0,4.0,1.0,1.0,1.0,6.0,2.0,2.0,6.0,1.0,2.0,1.0,3.0,7.0,2.0,1.0,1.0,7.0,9.0,기타
1589,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,"강이나 계곡, 유원지 등"
1590,2.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
1591,1.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,산이나 국립공원
1592,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,4.0,"강이나 계곡, 유원지 등"
1593,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1594,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,5.0,1.0,해수욕장이나 바다
1595,1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,9.0,기타
1596,2.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,"강이나 계곡, 유원지 등"
1597,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,9.0,해수욕장이나 바다
1598,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
1599,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,9.0,"강이나 계곡, 유원지 등"
1600,1.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,문화유적지
1601,2.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,기타
1602,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,7.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
1603,2.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,산이나 국립공원
1604,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
1605,2.0,5.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,5.0,3.0,"강이나 계곡, 유원지 등"
1606,1.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,6.0,2.0,2.0,1.0,5.0,9.0,산이나 국립공원
1607,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,1.0,3.0,6.0,1.0,1.0,6.0,6.0,1.0,산이나 국립공원
1608,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,기타
1609,2.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,"강이나 계곡, 유원지 등"
1610,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,기타
1611,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
1612,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,산이나 국립공원
1613,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1614,1.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,온천 휴양지
1615,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0,4.0,5.0,1.0,해수욕장이나 바다
1616,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,해수욕장이나 바다
1617,2.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,6.0,1.0,1.0,5.0,4.0,1.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
1618,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,해수욕장이나 바다
1619,2.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,6.0,1.0,2.0,6.0,2.0,3.0,5.0,1.0,1.0,산이나 국립공원
1620,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,5.0,1.0,1.0,산이나 국립공원
1621,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,문화유적지
1622,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1623,2.0,4.0,6.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,9.0,기타
1624,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,해수욕장이나 바다
1625,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,산이나 국립공원
1626,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,해수욕장이나 바다
1627,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,6.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,해수욕장이나 바다
1628,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1629,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
1630,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,산이나 국립공원
1631,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
1632,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,해수욕장이나 바다
1633,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
1634,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,6.0,5.0,해수욕장이나 바다
1635,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,해수욕장이나 바다
1636,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,해수욕장이나 바다
1637,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,"강이나 계곡, 유원지 등"
1638,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,9.0,온천 휴양지
1639,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
1640,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,산이나 국립공원
1641,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,해수욕장이나 바다
1642,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,해수욕장이나 바다
1643,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
1644,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,2.0,4.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
1645,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,해수욕장이나 바다
1646,1.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
1647,2.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,2.0,6.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,4.0,해수욕장이나 바다
1648,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,"강이나 계곡, 유원지 등"
1649,1.0,4.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,산이나 국립공원
1650,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,6.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
1651,1.0,5.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,2.0,해수욕장이나 바다
1652,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,해수욕장이나 바다
1653,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1654,1.0,3.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,해수욕장이나 바다
1655,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
1656,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,6.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,문화유적지
1657,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
1658,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1659,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,2.0,1.0,1.0,7.0,9.0,"강이나 계곡, 유원지 등"
1660,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
1661,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,5.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,해수욕장이나 바다
1662,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
1663,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
1664,2.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
1665,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
1666,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,해수욕장이나 바다
1667,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,해수욕장이나 바다
1668,1.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
1669,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,해수욕장이나 바다
1670,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,온천 휴양지
1671,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
1672,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,기타
1673,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,9.0,산이나 국립공원
1674,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
1675,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,기타
1676,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,3.0,해수욕장이나 바다
1677,2.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,9.0,해수욕장이나 바다
1678,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,5.0,1.0,해수욕장이나 바다
1679,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,3.0,6.0,2.0,2.0,5.0,5.0,1.0,해수욕장이나 바다
1680,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,6.0,2.0,1.0,7.0,5.0,4.0,"강이나 계곡, 유원지 등"
1681,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,4.0,1.0,4.0,5.0,2.0,1.0,5.0,1.0,1.0,"강이나 계곡, 유원지 등"
1682,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,8.0,산이나 국립공원
1683,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,"강이나 계곡, 유원지 등"
1684,2.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,6.0,1.0,4.0,기타
1685,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
1686,2.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,기타
1687,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
1688,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,9.0,기타
1689,1.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,1.0,5.0,5.0,1.0,문화유적지
1690,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
1691,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,문화유적지
1692,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,"강이나 계곡, 유원지 등"
1693,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
1694,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,5.0,9.0,"강이나 계곡, 유원지 등"
1695,2.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
1696,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,6.0,1.0,문화유적지
1697,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
1698,2.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,해수욕장이나 바다
1699,1.0,3.0,6.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,"강이나 계곡, 유원지 등"
1700,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,6.0,1.0,3.0,6.0,2.0,2.0,1.0,5.0,1.0,산이나 국립공원
1701,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,3.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
1702,2.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
1703,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
1704,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,"강이나 계곡, 유원지 등"
1705,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,해수욕장이나 바다
1706,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
